X,Y,Z,Z_Dither,Bregma_AP,Bregma_DV,Bregma_ML,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,ID,Acronym
265.7434,88.5302,142.3803,141.2277,1790.4923,-1743.2549,943.5841,17772.9726,1736,0,0,Left,767,MOs5
266.729,88.515,142.3907,142.9644,1790.2319,-1742.8744,968.2245,18283.25,1847.1389,0,0,Left,767,MOs5
260.8667,88.6988,142.3686,141.9156,1790.7855,-1747.4691,821.6685,17490.3125,1309.5156,0,0,Left,767,MOs5
263.7855,89.7636,142.3298,141.5142,1791.7549,-1774.0907,894.6383,15561.8085,1706.8298,0,0,Left,767,MOs5
258.9377,89.9864,142.3432,141.346,1791.4211,-1779.6604,773.4415,32810.7797,1164,0,0,Left,1015,ACAd5
265.7485,89.7175,142.3432,142.6271,1791.4208,-1772.9383,943.7123,18526.4359,1882.2564,0,0,Left,767,MOs5
260.8669,89.8793,142.33,143.2597,1791.7493,-1776.9823,821.6736,19657.3902,1086.5366,0,0,Left,767,MOs5
254.1642,90.3401,142.413,142.4578,1789.6748,-1788.5026,654.105,13678,967.4828,0,0,Left,1015,ACAd5
263.7906,90.9469,142.2914,141.8384,1792.7139,-1803.6731,894.7646,27230.5079,1443.9365,0,0,Left,767,MOs5
258.9379,91.1613,142.3029,140.9622,1792.4282,-1809.0327,773.4473,17693.4286,1116.5714,0,0,Left,1015,ACAd5
256.0632,91.3535,142.3373,142.6559,1791.5678,-1813.8373,701.581,13864.7647,910.6176,0,0,Left,1015,ACAd5
257.9781,92.3921,142.2709,142.8155,1793.2273,-1839.8017,749.4531,15970.175,943.175,0,0,Left,1015,ACAd5
260.8731,92.2353,142.2507,142.5019,1793.7321,-1835.8828,821.828,16847.8039,1162.1569,0,0,Left,1015,ACAd5
253.2091,92.742,142.3431,141.9524,1791.4223,-1848.5505,630.228,17965.6863,1140.6275,0,0,Left,1015,ACAd5
252.2626,92.8226,142.3621,143.7001,1790.9468,-1850.5649,606.5643,13260.9545,713.1364,0,0,Left,1015,ACAd5
262.8192,92.1581,142.2491,142.8084,1793.7715,-1833.9518,870.4811,25923.0909,1874.5455,0,0,Left,767,MOs5
267.757,93.2473,142.2493,141.4231,1793.7663,-1861.1827,993.9242,23954.3182,1423.5758,0,0,Left,1021,MOs6a
261.8513,93.371,142.2083,142.0421,1794.7924,-1864.2758,846.2827,17670.2128,979.3617,0,0,Left,919,ACAd6a
275.8143,93.3286,142.4202,143.043,1789.4949,-1863.2141,1195.3563,11118.9565,1269.7826,0,0,Left,767,MOs5
270.7899,95.6107,142.2162,140.8055,1794.5962,-1920.2679,1069.7464,22037.1351,1027.8378,0,0,Left,1021,MOs6a
277.9054,95.7323,142.3905,142.8672,1790.2363,-1923.3083,1247.636,10442.3,1235.2,0,0,Left,767,MOs5
269.8046,96.7834,142.1551,141.6029,1796.1213,-1949.5853,1045.1155,12626.6667,928.6,0,0,Left,1021,MOs6a
275.8814,96.86,142.2885,143.2358,1792.7873,-1951.5009,1197.0338,15025.2128,1205.4894,0,0,Left,1021,MOs6a
253.2177,97.3723,142.1623,141.1291,1795.9417,-1964.3075,630.4417,11402.0556,577.8611,0,0,Left,1015,ACAd5
256.0999,99.5036,142.0323,141.8925,1799.1929,-2017.5891,702.4986,9864.1364,504.2727,0,0,Left,1015,ACAd5
282.2916,105.1784,142.1297,141.5888,1796.7585,-2159.4609,1357.2901,10260.2143,624.25,0,0,Left,1021,MOs6a
249.6541,80.2252,146.2875,146.4366,1692.812,-1535.6288,541.3532,20755.7778,1463.2407,0,0,Left,1015,ACAd5
189.525,84.8158,145.7614,145.8282,1705.9649,-1650.394,-961.8758,13683,1998.4474,0,0,Right,767,MOs5
251.4551,83.4455,146.0863,145.5323,1697.8423,-1616.1381,586.3769,10161.9048,1970.8571,0,0,Left,1015,ACAd5
190.5374,87.0891,145.7388,146.3271,1706.5301,-1707.2271,-936.5646,10745,1762.4167,0,0,Right,767,MOs5
257.0904,83.9872,145.8745,144.6591,1703.1373,-1629.6792,727.2594,12203.5455,1480.2424,0,0,Left,767,MOs5
254.2537,84.2776,145.9518,147.3283,1701.204,-1636.9408,656.3418,11197.2333,1610.9333,0,0,Left,1015,ACAd5
260.8973,86.0493,145.7356,144.6247,1706.6094,-1681.2321,822.4328,17490.5926,1389.5926,0,0,Left,767,MOs5
258.9706,87.3626,145.7271,144.2979,1706.8222,-1714.0658,774.2641,13349.5556,1149.9167,0,0,Left,767,MOs5
258.0139,87.4358,145.7439,144.4981,1706.4019,-1715.8943,750.3484,15321.9792,1220.2917,0,0,Left,767,MOs5
258.9624,90.8925,145.6147,144.2717,1709.6314,-1802.3131,774.06,15218.5,864.619,0,0,Left,1015,ACAd5
268.7422,90.5536,145.6051,145.5149,1709.8736,-1793.841,1018.5544,12418.0294,1088.4118,0,0,Left,767,MOs5
266.7675,91.7599,145.55,146.509,1711.2501,-1823.9967,969.1887,13614.7838,1008.1081,0,0,Left,1021,MOs6a
254.1885,92.4274,145.6655,147.0728,1708.3629,-1840.6845,654.7114,14471.5366,871.4878,0,0,Left,1015,ACAd5
257.0453,92.1975,145.6063,145.1562,1709.8435,-1834.9376,726.1331,12756.6818,770.0909,0,0,Left,1015,ACAd5
268.7655,92.9228,145.5305,144.8491,1711.7381,-1853.0707,1019.1369,16544.7333,1140.8222,0,0,Left,1021,MOs6a
265.7898,92.9597,145.5067,144.0404,1712.3314,-1853.9922,944.7441,11142.45,1141.65,0,0,Left,1021,MOs6a
255.1377,93.5091,145.6022,146.4843,1709.9452,-1867.7269,678.4421,14090.3684,627.6579,0,0,Left,1015,ACAd5
179.6238,97.7303,144.8554,143.6565,1728.6161,-1973.2563,-1209.4052,15447.3556,1016.3778,0,0,Right,1021,MOs6a
263.823,93.0102,145.5026,146.4595,1712.4338,-1855.256,895.576,14354.7907,737.4419,0,0,Left,1021,MOs6a
258.9668,93.2373,145.5364,146.28,1711.5898,-1860.9332,774.1697,13216.8889,650.75,0,0,Left,919,ACAd6a
267.7836,94.1113,145.4817,145.1213,1712.9565,-1882.7835,994.5896,20571.2703,905.8919,0,0,Left,1021,MOs6a
262.8537,94.221,145.4657,144.2888,1713.3584,-1885.525,871.3433,17016.7576,838.3333,0,0,Left,919,ACAd6a
266.7908,94.1231,145.4739,146.272,1713.1524,-1883.0768,969.7694,20856.5192,902.1923,0,0,Left,1021,MOs6a
276.8641,94.1825,145.639,144.7653,1709.0262,-1884.5625,1221.6033,17543.2407,1441.0741,0,0,Left,767,MOs5
270.7819,94.1028,145.5178,146.8531,1712.0548,-1882.5688,1069.5466,10897.6364,805.9394,0,0,Left,1021,MOs6a
273.829,95.3075,145.5299,144.1126,1711.7525,-1912.6884,1145.7257,32276.2278,1198.4684,0,0,Left,1021,MOs6a
256.0975,95.7609,145.4993,146.2401,1712.5177,-1924.0237,702.4372,10871.55,585.45,0,0,Left,1015,ACAd5
267.7986,95.2905,145.4423,145.8513,1713.9427,-1912.2633,994.9658,13368.8,829.25,0,0,Left,1021,MOs6a
254.195,97.0603,145.4931,146.8087,1712.6731,-1956.5076,654.8753,12137,561.9592,0,0,Left,1015,ACAd5
276.9889,100.0503,145.4198,144.2014,1714.5047,-2031.2586,1224.7225,15978.6471,890.6275,0,0,Left,1021,MOs6a
284.2392,100.2146,145.6114,146.9905,1709.7146,-2035.3654,1405.9788,10373.3667,846.5,0,0,Left,1021,MOs6a
194.5144,83.3131,149.3662,150.3226,1615.8438,-1612.8265,-837.1402,10717.5,3250.7188,0,0,Right,767,MOs5
258.0912,81.291,149.233,148.3774,1619.1758,-1562.2741,752.281,16719.102,1443.3673,0,0,Left,767,MOs5
195.5418,89.0403,149.2623,150.2636,1618.4426,-1756.0078,-811.4562,12600.85,1090.5,0,0,Right,1021,MOs6a
186.5991,89.1771,148.8169,148.0841,1629.5772,-1759.4288,-1035.0231,16216.6545,1498.1636,0,0,Right,767,MOs5
256.157,85.0162,149.1868,149.6086,1620.329,-1655.4059,703.9262,12455.8158,1810.0526,0,0,Left,1015,ACAd5
250.5176,85.6698,149.3878,150.0373,1615.3042,-1671.7448,562.9406,12353.0312,2102.5938,0,0,Left,1015,ACAd5
261.8835,85.7226,149.0246,149.93,1624.3838,-1673.0646,847.0877,14444.4364,4343.9091,0,0,Left,767,MOs5
260.9148,86.9689,149.0066,148.8907,1624.8362,-1704.2216,822.8712,13309,1095.2683,0,0,Left,767,MOs5
252.3603,87.7561,149.235,148.094,1619.124,-1723.903,609.0078,12424.9333,1267.5,0,0,Left,1015,ACAd5
204.3864,91.2923,149.6104,149.6422,1609.7389,-1812.3074,-590.339,8986.1154,1159.1154,0,0,Right,1015,ACAd5
192.5884,91.3525,149.0496,149.7784,1623.7598,-1813.8133,-885.2889,11765.8667,1023.1,0,0,Right,1021,MOs6a
202.443,92.4294,149.49,148.1606,1612.75,-1840.7357,-638.9256,10489.7941,797.9412,0,0,Right,1015,ACAd5
255.1794,88.6193,149.1041,149.2837,1622.3967,-1745.4833,679.4846,25239.7101,1159.2899,0,0,Left,1015,ACAd5
253.2898,88.8118,149.1628,148.7668,1620.9302,-1750.2956,632.2446,17537.8261,1117.2174,0,0,Left,1015,ACAd5
263.8237,89.1843,148.9089,150.0556,1627.2778,-1759.6066,895.5916,13717.6216,1183.027,0,0,Left,1021,MOs6a
256.1216,89.697,149.0395,150.1795,1624.0117,-1772.4245,703.0395,16972.4722,847.1111,0,0,Left,1015,ACAd5
259.947,89.3941,148.9546,147.636,1626.1347,-1764.8524,798.6753,12660.6875,1006.25,0,0,Left,1015,ACAd5
258.0263,90.7071,148.9561,147.6714,1626.0977,-1797.6773,750.6565,13586.925,755.125,0,0,Left,1015,ACAd5
188.6372,94.8528,148.7512,147.9389,1631.2208,-1901.32,-984.0702,12781.65,838.05,0,0,Right,1021,MOs6a
247.6424,91.734,149.272,148.4399,1618.1993,-1823.3508,491.0612,10394.8065,957.5161,0,0,Left,1015,ACAd5
251.389,91.3215,149.1418,149.5782,1621.4545,-1813.0372,584.7253,15284.4167,778.0833,0,0,Left,1015,ACAd5
268.7575,90.2532,148.8799,148.2589,1628.002,-1786.329,1018.9379,21268.8904,1149.5753,0,0,Left,1021,MOs6a
252.3243,92.3769,149.0692,150.2257,1623.2709,-1839.423,608.1079,12660.2222,947.7407,0,0,Left,1015,ACAd5
252.3205,93.5292,149.0268,149.1598,1624.3308,-1868.2291,608.0128,13862.0882,713.7647,0,0,Left,1015,ACAd5
267.7986,93.8129,148.7674,149.3728,1630.8151,-1875.3232,994.9639,14736.8,813.8,0,0,Left,1021,MOs6a
269.7781,92.6152,148.8174,147.8666,1629.5649,-1845.3792,1044.4526,13910.5122,881.5366,0,0,Left,1021,MOs6a
275.8531,93.8387,148.8657,148.4077,1628.3584,-1875.967,1196.3286,15713.377,1077.7869,0,0,Left,1021,MOs6a
282.0229,93.9776,149.0056,147.625,1624.8601,-1879.4404,1350.5728,17104.3016,1018.5238,0,0,Left,767,MOs5
253.2658,95.7469,148.9146,148.1625,1627.1344,-1923.6731,631.6455,18012.8364,634.7818,0,0,Left,1015,ACAd5
270.8122,94.9728,148.752,149.642,1631.2008,-1904.3209,1070.304,13437.619,971.5476,0,0,Left,1021,MOs6a
203.4867,101.4309,149.2355,149.8593,1619.1119,-2065.772,-612.8336,10642.2222,461.4722,0,0,Right,1015,ACAd5
280.0561,98.6085,148.7822,148.6805,1630.4441,-1995.2116,1301.4019,16455.6897,774.5345,0,0,Left,1021,MOs6a
259.9866,83.2511,152.4376,153.3476,1539.0591,-1611.2768,799.6662,9677.2381,1515.5238,0,0,Left,767,MOs5
255.2271,84.8959,152.5547,151.301,1536.1322,-1652.3965,680.6775,15938.7708,3192.0208,0,0,Left,1015,ACAd5
262.8643,85.4203,152.3207,152.2595,1541.9826,-1665.5064,871.6081,17923.8065,1678.6129,0,0,Left,767,MOs5
187.6281,89.9928,152.1721,153.5556,1545.6987,-1779.8203,-1009.2984,6971.15,1155.2,0,0,Right,1021,MOs6a
191.6102,89.932,152.3783,151.5927,1540.5417,-1778.2989,-909.7452,15314.8846,1606.7115,0,0,Right,1021,MOs6a
259.0051,88.0476,152.3354,152.195,1541.6138,-1731.191,775.1269,14444.1224,1074.449,0,0,Left,1015,ACAd5
265.7924,87.6705,152.234,152.1773,1544.1494,-1721.7613,944.8091,12595.2812,1141.2188,0,0,Left,1021,MOs6a
254.2508,88.4924,152.4804,151.1777,1537.9894,-1742.3106,656.2711,16429.65,808.3,0,0,Left,1015,ACAd5
268.754,87.6069,152.2324,151.0589,1544.1903,-1720.1725,1018.8507,10454.0667,1144.9,0,0,Left,767,MOs5
270.7457,87.5921,152.2435,153.4232,1543.9129,-1719.8036,1068.642,10195,2826,0,0,Left,767,MOs5
252.3565,89.8528,152.5102,153.6034,1537.2441,-1776.3194,608.9135,26907.747,812.6747,0,0,Left,1015,ACAd5
266.7815,88.8307,152.2002,153.097,1544.9942,-1750.7672,969.537,14798.1786,1093.8214,0,0,Left,1021,MOs6a
267.7776,89.9959,152.168,151.7174,1545.7997,-1779.8972,994.4405,22388.9254,1193.7612,0,0,Left,1021,MOs6a
251.4076,91.1068,152.5049,151.3948,1537.3786,-1807.6708,585.1912,24377.0423,826.2113,0,0,Left,1015,ACAd5
264.8209,90.0724,152.1772,153.3532,1545.5694,-1781.8102,920.5226,16770.0423,1010.9577,0,0,Left,1021,MOs6a
252.3389,93.3071,152.3898,152.1857,1540.256,-1862.6763,608.4716,11472.8696,623.3478,0,0,Left,1015,ACAd5
269.7906,92.3368,152.1066,150.9962,1547.3349,-1838.421,1044.7641,12789.6087,1084.1304,0,0,Left,1021,MOs6a
249.5165,93.5998,152.4902,152.9991,1537.7441,-1869.9958,537.9133,7678.2,513.1,0,0,Left,1015,ACAd5
268.8072,93.5241,152.0679,152.121,1548.3033,-1868.1037,1020.1807,12534.55,888.775,0,0,Left,1021,MOs6a
245.7704,95.1413,152.5846,152.7478,1535.3849,-1908.5317,444.2605,12897.9444,531.5185,0,0,Left,1015,ACAd5
281.017,94.8172,152.1851,153.4354,1545.3717,-1900.429,1325.4254,11367.9744,795.0769,0,0,Left,1021,MOs6a
190.6134,83.8888,155.7829,155.424,1455.4276,-1627.2196,-934.6647,11690,1273.7838,0,0,Right,767,MOs5
249.6703,80.7878,156.2992,155.3167,1442.52,-1549.6945,541.7573,14137.6981,1465.0566,0,0,Left,1015,ACAd5
253.3548,83.7467,156.0116,154.9114,1449.7096,-1623.6673,633.869,11924.3415,1319.1951,0,0,Left,1015,ACAd5
254.2823,84.7951,155.937,155.8721,1451.5744,-1649.8776,657.0578,11241.7917,1194.2083,0,0,Left,1015,ACAd5
260.9389,84.1476,155.7119,156.8378,1457.2021,-1633.6908,823.472,14168.2558,970.5814,0,0,Left,767,MOs5
259.0227,84.3042,155.7649,155.5022,1455.878,-1637.6057,775.5679,11945.6216,940,0,0,Left,767,MOs5
250.5164,86.4094,156.0637,156.1515,1448.4077,-1690.2346,562.91,10838.7586,993.5862,0,0,Left,1015,ACAd5
262.8667,86.3857,155.6137,156.0128,1459.6587,-1689.6436,871.6667,24327.193,1205.8772,0,0,Left,1021,MOs6a
253.3095,88.3795,155.8693,154.8524,1453.2681,-1739.4875,632.7378,10272.3913,834.8696,0,0,Left,1015,ACAd5
254.2533,88.2771,155.8325,155.0712,1454.1886,-1736.9269,656.3325,17518.5714,715.6122,0,0,Left,1015,ACAd5
264.8144,86.2938,155.5862,156.6419,1460.3456,-1687.3448,920.359,13575.2069,1007.8966,0,0,Left,1021,MOs6a
259.0083,88.9984,155.6404,154.2878,1458.9903,-1754.9612,775.2069,25119.0612,861.9388,0,0,Left,919,ACAd6a
252.3524,90.7875,155.8319,157.0014,1454.2023,-1799.6885,608.809,12888.9487,647.6923,0,0,Left,1015,ACAd5
199.5374,94.1983,156.0388,154.6217,1449.0311,-1884.9586,-711.5645,10466.0667,556.7333,0,0,Right,919,ACAd6a
249.5147,95.6562,155.7812,156.1171,1455.4698,-1921.4054,537.8669,10444.5357,489.5,0,0,Left,1015,ACAd5
253.3676,80.0664,159.4594,158.8296,1363.5151,-1531.6608,634.1893,10410.2593,1168.037,0,0,Left,1015,ACAd5
256.1547,84.3842,159.2084,157.9533,1369.7892,-1639.6049,703.8678,10014,876.6,0,0,Left,1015,ACAd5
262.8603,85.0107,158.9753,159.7897,1375.6178,-1655.2679,871.5071,12805.4286,1001.8286,0,0,Left,1021,MOs6a
268.7487,85.9973,158.8833,158.4613,1377.9167,-1679.9335,1018.7181,10998.35,933,0,0,Left,1021,MOs6a
260.9288,87.4789,158.962,159.2714,1375.9493,-1716.9723,823.2203,11799.9643,710.25,0,0,Left,919,ACAd6a
266.7887,88.3918,158.8361,158.4374,1379.0974,-1739.7946,969.7177,10752.75,775.1,0,0,Left,1021,MOs6a
270.7596,88.3393,158.8229,159.2184,1379.4277,-1738.4822,1068.9904,8987.3,839.2,0,0,Left,1021,MOs6a
265.8132,89.5934,158.8155,159.9689,1379.6121,-1769.8349,945.3304,15834.3,799.96,0,0,Left,1021,MOs6a
263.8523,89.664,158.8419,159.3143,1378.9526,-1771.6,896.3078,11130.9615,726.3077,0,0,Left,1021,MOs6a
249.5088,96.5556,159.1166,159.5464,1372.0845,-1943.8897,537.7195,8711.7619,408.3333,0,0,Left,1015,ACAd5
282.132,97.7884,158.6168,157.3202,1384.5806,-1974.7112,1353.3008,10737.0513,629.6154,0,0,Left,1021,MOs6a
187.6666,78.6907,162.3157,162.6238,1292.108,-1497.2668,-1008.3363,16352.0667,1080.9,0,0,Right,767,MOs5
259.0025,76.9161,162.6188,162.7754,1284.5289,-1452.9028,775.0629,12096.4444,1198.1111,0,0,Left,767,MOs5
275.7418,84.6942,162.2609,162.3525,1293.477,-1647.3552,1193.546,16683.0192,929.7692,0,0,Left,767,MOs5
271.7169,84.6455,162.2376,163.4766,1294.059,-1646.1372,1092.9236,12266.7333,946.6333,0,0,Left,1021,MOs6a
252.3394,85.7477,162.6867,164.0177,1282.8336,-1673.6923,608.4852,10458.0625,966.5,0,0,Left,1015,ACAd5
267.7427,84.6694,162.2469,163.5504,1293.8281,-1646.7348,993.5677,10460.7727,913.7727,0,0,Left,1021,MOs6a
256.1226,86.5045,162.4949,161.515,1287.6283,-1692.6131,703.0662,10126.8,527.75,0,0,Left,1015,ACAd5
281.9292,88.3373,162.2308,161.2275,1294.2291,-1738.4328,1348.2301,13994.5714,1043.8929,0,0,Left,767,MOs5
257.9969,79.1799,165.9445,167.2114,1201.3879,-1509.4969,749.9233,12238.3333,767.303,0,0,Left,767,MOs5
266.7137,81.0404,165.6807,167.1689,1207.9813,-1556.0104,967.8427,15802.5833,920.375,0,0,Left,1021,MOs6a
256.0924,82.8301,165.9321,166.6416,1201.6977,-1600.7527,702.3111,13520.2727,618.9091,0,0,Left,1015,ACAd5
266.7339,83.3723,165.6237,166.5807,1209.4078,-1614.3072,968.3468,11560.9655,747.2414,0,0,Left,1021,MOs6a
269.7267,85.6682,165.5426,165.7885,1211.4354,-1671.7058,1043.1685,13749.4474,711.3421,0,0,Left,1021,MOs6a
297.7859,91.9389,165.6255,165.4686,1209.3635,-1828.4716,1744.6469,10549.8214,990.8571,0,0,Left,648,MOp5
263.7327,78.6772,169.1283,168.8688,1121.7922,-1496.9312,893.317,10197.7308,773.3077,0,0,Left,767,MOs5
260.8353,79.9684,169.1678,169.0646,1120.8054,-1529.2111,820.8815,11648.8372,653.3953,0,0,Left,1021,MOs6a
276.73,84.4735,168.9202,169.4268,1126.9956,-1641.838,1218.249,15628.6,725.1556,0,0,Left,1021,MOs6a
293.5832,95.0422,168.691,168.128,1132.7253,-1906.0555,1639.5805,15137.2917,691.4167,0,0,Left,844,MOp6a
293.6809,98.3876,168.5431,169.7083,1136.4236,-1989.69,1642.0225,11846.439,649.1463,0,0,Left,844,MOp6a
259.797,76.411,172.6265,173.2918,1034.3367,-1440.2753,794.924,11934.2308,788.0385,0,0,Left,767,MOs5
268.5881,77.3614,172.4565,173.1208,1038.5873,-1464.0344,1014.7033,10078.2581,846.9355,0,0,Left,767,MOs5
252.1858,81.5745,172.7913,172.8546,1030.2172,-1569.3626,604.645,9050.0345,682.4483,0,0,Left,1015,ACAd5
291.3334,90.3573,172.1421,173.544,1046.4487,-1788.9323,1583.3341,13885.1364,1050.8182,0,0,Left,844,MOp6a
290.3785,93.6682,171.9844,172.7291,1050.3898,-1871.7046,1559.4615,12847.069,691.3103,0,0,Left,844,MOp6a
260.7338,77.3394,175.9081,176.6309,952.2977,-1463.4855,818.3454,12951.8205,825.8718,0,0,Left,1021,MOs6a
257.8359,77.4719,175.9881,177.0391,950.2972,-1466.7977,745.8983,8584,610.15,0,0,Left,1021,MOs6a
259.7656,77.3779,175.9326,176.0318,951.6841,-1464.4468,794.1404,13233.9706,819.6176,0,0,Left,1021,MOs6a
274.5967,79.6648,175.7316,175.0349,956.7088,-1521.6208,1164.9178,9238.76,987.4,0,0,Left,767,MOs5
272.5913,79.6048,175.7249,176.4642,956.8787,-1520.119,1114.7827,11646.4194,1039.7097,0,0,Left,1021,MOs6a
270.6214,80.6877,175.6864,176.2678,957.8395,-1547.193,1065.5352,13959.9333,734.4889,0,0,Left,1021,MOs6a
290.1805,86.8474,175.5721,174.2699,960.6981,-1701.1849,1554.512,18044.8085,1051.3191,0,0,Left,648,MOp5
286.0776,88.951,175.4402,175.4976,963.9941,-1753.7741,1451.9402,12635.2308,989.1282,0,0,Left,844,MOp6a
286.1803,92.2653,175.2917,176.2256,967.7068,-1836.6316,1454.5079,28231.069,825.5172,0,0,Left,844,MOp6a
297.8858,96.8155,175.1699,175.2588,970.7525,-1950.3883,1747.1445,12367.6667,845.8333,0,0,Left,844,MOp6a
302.2396,99.0073,175.1108,175.7748,972.2312,-2005.1827,1855.9908,15176.3571,763.119,0,0,Left,844,MOp6a
308.8175,101.1523,175.0876,175.1745,972.8111,-2058.8069,2020.4377,16508.2642,678.6981,0,0,Left,844,MOp6a
278.7398,83.0138,178.9417,179.3287,876.4565,-1605.3451,1268.494,9959.9565,921.087,0,0,Left,1021,MOs6a
163.8594,87.868,177.1296,177.7655,921.7607,-1726.7002,-1603.5158,13547.9286,1587.2619,0,0,Right,648,MOp5
268.7252,83.8571,178.9067,178.4787,877.3314,-1626.4267,1018.129,11354.2821,631.7949,0,0,Left,1021,MOs6a
278.8085,85.2261,178.8476,180.1405,878.8105,-1660.6519,1270.2126,17076.3095,914.0476,0,0,Left,1021,MOs6a
289.14,86.643,178.8553,178.1418,878.6178,-1696.0757,1528.4994,19676.6275,1139.3529,0,0,Left,648,MOp5
296.5073,86.7584,178.8985,178.5797,877.5363,-1698.9598,1712.6833,24822.2821,1164.2308,0,0,Left,648,MOp5
288.0987,86.6171,178.8485,180.2461,878.7869,-1695.4278,1502.4671,11350.7059,996.4118,0,0,Left,844,MOp6a
280.9183,87.5,178.7592,178.2113,881.0202,-1717.5009,1322.9579,10580,762.6897,0,0,Left,1021,MOs6a
292.3158,87.7967,178.822,178.796,879.4497,-1724.9167,1607.896,10848.5625,1213.1562,0,0,Left,648,MOp5
289.2124,88.827,178.7497,180.1591,881.2572,-1750.6739,1530.3099,23459.6667,1170.1905,0,0,Left,844,MOp6a
286.2078,92.0339,178.5775,179.1084,885.5625,-1830.8485,1455.1947,11206.7778,641.8889,0,0,Left,844,MOp6a
307.563,96.5042,178.5083,179.3147,887.2935,-1942.606,1989.0745,11609.1304,1175.0435,0,0,Left,844,MOp6a
310.9026,98.6334,178.4426,177.2398,888.9358,-1995.836,2072.5662,11805.0417,1250.25,0,0,Left,844,MOp6a
304.4067,99.793,178.3397,178.1001,891.508,-2024.824,1910.1676,30185.0735,887.0588,0,0,Left,844,MOp6a
308.7436,99.7532,178.3809,179.5102,890.4783,-2023.8297,2018.5904,18740.5686,936.549,0,0,Left,844,MOp6a
308.7733,100.8411,178.3362,179.1631,891.5939,-2051.0286,2019.3322,13513.52,941.56,0,0,Left,844,MOp6a
313.1583,100.7746,178.3771,178.3786,890.5732,-2049.365,2128.9584,10993.2188,1153.4375,0,0,Left,844,MOp6a
324.3713,101.5779,178.4092,177.8877,889.7709,-2069.4475,2409.2816,11404.4688,1140.3125,0,0,Left,648,MOp5
259.5924,71.2695,182.7354,181.2565,781.6155,-1311.7378,789.8098,10050.6667,704.6333,0,0,Left,767,MOs5
274.4775,74.9432,182.5613,181.7736,785.9664,-1403.5792,1161.9375,9297.9167,1255.9167,0,0,Left,767,MOs5
257.7992,78.0735,182.5781,182.1644,785.5478,-1481.8386,744.9798,7844.619,707.8571,0,0,Left,919,ACAd6a
272.6108,79.2809,182.3675,181.2798,790.8126,-1512.0233,1115.271,9597,918.7143,0,0,Left,1021,MOs6a
277.7184,81.6758,182.2871,181.7079,792.8236,-1571.894,1242.9592,10287,1032.5,0,0,Left,1021,MOs6a
280.7682,81.7965,182.3027,182.627,792.4337,-1574.9118,1319.2053,13011.3125,1163.1042,0,0,Left,1021,MOs6a
176.8325,84.6168,180.9836,180.2008,825.4089,-1645.4202,-1279.1886,8337.6364,1052.1364,0,0,Right,1021,MOs6a
286.9727,83.1079,182.2882,182.2044,792.7939,-1607.6965,1474.3163,24496.0577,1292.3846,0,0,Left,844,MOp6a
279.8255,83.946,182.1955,180.9375,795.1124,-1628.6496,1295.6366,12036.0588,1018.8529,0,0,Left,1021,MOs6a
278.8084,83.9087,182.1918,182.3088,795.2045,-1627.7166,1270.2102,11217.4,1076.4,0,0,Left,1021,MOs6a
303.9308,84.3388,182.2842,183.1987,792.8962,-1638.4711,1898.2699,16235.5455,2018.1591,0,0,Left,648,MOp5
282.9295,85.148,182.1575,183.2064,796.0637,-1658.7006,1373.2374,20972,1100,0,0,Left,844,MOp6a
300.8026,87.6121,182.1315,180.9134,796.7131,-1720.3033,1820.0638,10148.25,3035.15,0,0,Left,648,MOp5
285.0635,87.3916,182.0611,182.2565,798.4726,-1714.7906,1426.5874,16633.9487,961.5641,0,0,Left,844,MOp6a
294.4716,88.6697,182.0531,183.3943,798.6714,-1746.7432,1661.7906,17628.1961,1820.5686,0,0,Left,844,MOp6a
286.1738,89.5938,181.9588,181.2842,801.0308,-1769.8441,1454.3448,12290,891.7273,0,0,Left,844,MOp6a
300.9412,91.9319,181.925,181.4406,801.8746,-1828.2973,1823.5293,39114.5172,1465.3448,0,0,Left,844,MOp6a
302.079,94.0867,181.8289,181.7677,804.2777,-1882.1678,1851.9756,17561.7209,2435.7674,0,0,Left,844,MOp6a
306.3818,94.0521,181.8525,182.9335,803.6874,-1881.3022,1959.5443,25951.9273,2352.4545,0,0,Left,844,MOp6a
306.3818,94.0521,181.8525,181.9116,803.6874,-1881.3022,1959.5443,19834.0833,1815.5833,0,0,Left,844,MOp6a
317.4146,95.9907,181.7999,182.4618,805.0029,-1929.7679,2235.3662,30640.7091,1511.8182,0,0,Left,648,MOp5
307.5577,97.2822,181.7192,180.3495,807.021,-1962.0551,1988.9428,12564.0811,1307.3784,0,0,Left,844,MOp6a
303.2507,97.3196,181.6865,181.0239,807.8364,-1962.989,1881.2669,16485.0789,1012.3684,0,0,Left,844,MOp6a
328.7601,99.9869,181.6827,182.5131,807.9325,-2029.6732,2519.0013,24767.3036,1080.7857,0,0,Left,648,MOp5
321.9921,101.3168,181.6487,180.7341,808.782,-2062.9193,2349.8025,21957.3016,1015.0635,0,0,Left,844,MOp6a
322.0277,103.5056,181.591,181.8681,810.2262,-2117.639,2350.6927,21229.9639,936.3735,0,0,Left,844,MOp6a
327.6719,104.4356,181.5992,180.5884,810.02,-2140.8909,2491.7968,13488.7609,813.6957,0,0,Left,844,MOp6a
